LOCATION,ENTRY,NAME,REPS
D,42,CLS21-0050;032,1
D,302,CLS21-0178;004,1
D,666,CLS21-0911;007,1
D,395,CLS21-0199;018,1
D,466,CLS21-0622;021,1
D,316,CLS21-0178;018,1
D,422,CLS21-0512;007,1
D,563,CLS21-0758;019,1
D,687,CLS21-0911;028,1
D,137,CLS21-0118;003,1
D,152,CLS21-0118;018,1
D,598,CLS21-0805;027,1
D,497,CLS21-0685;018,1
D,622,CLS21-0906;013,1
D,82,CLS21-0111;027,1
D,341,CLS21-0179;004,1
D,145,CLS21-0118;011,1
D,200,CLS21-0142;023,1
D,398,CLS21-0199;021,1
D,520,CLS21-0755;006,1
D,19,CLS21-0050;009,1
D,347,CLS21-0179;010,1
D,494,CLS21-0685;015,1
D,356,CLS21-0179;019,1
D,189,CLS21-0142;012,1
D,373,CLS21-0179;036,1
D,37,CLS21-0050;027,1
D,481,CLS21-0685;002,1
D,41,CLS21-0050;031,1
D,285,CLS21-0172;024,1
D,220,CLS21-0169;001,1
D,521,CLS21-0755;007,1
D,39,CLS21-0050;029,1
D,23,CLS21-0050;013,1
D,350,CLS21-0179;013,1
D,84,CLS21-0111;029,1
D,148,CLS21-0118;014,1
D,231,CLS21-0169;012,1
D,671,CLS21-0911;012,1
D,501,CLS21-0685;022,1
D,429,CLS21-0512;014,1
D,240,CLS21-0169;021,1
D,650,CLS21-0906;041,1
D,515,CLS21-0755;001,1
D,382,CLS21-0199;005,1
D,169,CLS21-0118;035,1
D,387,CLS21-0199;010,1
D,431,CLS21-0512;016,1
D,570,CLS21-0758;026,1
D,352,CLS21-0179;015,1
D,269,CLS21-0172;008,1
D,173,CLS21-0118;039,1
D,56,CLS21-0111;001,1
D,91,CLS21-0114;001,1
D,630,CLS21-0906;021,1
D,294,CLS21-0172;033,1
D,270,CLS21-0172;009,1
D,537,CLS21-0755;023,1
D,282,CLS21-0172;021,1
D,257,CLS21-0169;038,1
D,546,CLS21-0758;002,1
D,359,CLS21-0179;022,1
D,647,CLS21-0906;038,1
D,57,CLS21-0111;002,1
D,30,CLS21-0050;020,1
D,646,CLS21-0906;037,1
D,591,CLS21-0805;020,1
D,107,CLS21-0114;017,1
D,197,CLS21-0142;020,1
D,324,CLS21-0178;026,1
D,210,CLS21-0142;033,1
D,579,CLS21-0805;008,1
D,108,CLS21-0114;018,1
D,176,CLS21-0118;042,1
D,357,CLS21-0179;020,1
D,672,CLS21-0911;013,1
D,475,CLS21-0622;030,1
D,139,CLS21-0118;005,1
D,492,CLS21-0685;013,1
D,199,CLS21-0142;022,1
D,461,CLS21-0622;016,1
D,271,CLS21-0172;010,1
D,67,CLS21-0111;012,1
D,577,CLS21-0805;006,1
D,657,CLS21-0906;048,1
D,393,CLS21-0199;016,1
D,342,CLS21-0179;005,1
D,226,CLS21-0169;007,1
D,437,CLS21-0512;022,1
D,85,CLS21-0111;030,1
D,227,CLS21-0169;008,1
D,12,CLS21-0050;002,1
D,418,CLS21-0512;003,1
D,641,CLS21-0906;032,1
D,544,CLS21-0755;030,1
D,571,CLS21-0758;027,1
D,367,CLS21-0179;030,1
D,110,CLS21-0114;020,1
D,62,CLS21-0111;007,1
D,675,CLS21-0911;016,1
D,293,CLS21-0172;032,1
D,566,CLS21-0758;022,1
D,420,CLS21-0512;005,1
D,40,CLS21-0050;030,1
D,508,CLS21-0685;029,1
D,578,CLS21-0805;007,1
D,670,CLS21-0911;011,1
D,351,CLS21-0179;014,1
D,163,CLS21-0118;029,1
D,264,CLS21-0172;003,1
D,608,CLS21-0805;037,1
D,430,CLS21-0512;015,1
D,123,CLS21-0114;033,1
D,498,CLS21-0685;019,1
D,309,CLS21-0178;011,1
D,267,CLS21-0172;006,1
D,371,CLS21-0179;034,1
D,204,CLS21-0142;027,1
D,649,CLS21-0906;040,1
D,380,CLS21-0199;003,1
D,172,CLS21-0118;038,1
D,555,CLS21-0758;011,1
D,596,CLS21-0805;025,1
D,239,CLS21-0169;020,1
D,50,CLS21-0050;040,1
D,312,CLS21-0178;014,1
D,162,CLS21-0118;028,1
D,349,CLS21-0179;012,1
D,105,CLS21-0114;015,1
D,32,CLS21-0050;022,1
D,134,CLS21-0114;044,1
D,554,CLS21-0758;010,1
D,444,CLS21-0512;029,1
D,609,CLS21-0805;038,1
D,72,CLS21-0111;017,1
D,296,CLS21-0172;035,1
D,667,CLS21-0911;008,1
D,557,CLS21-0758;013,1
D,284,CLS21-0172;023,1
D,471,CLS21-0622;026,1
